Date,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,Trade Type,Product,Throughput (1000 m3/d),Committed Volumes (1000 m3/d),Uncommitted Volumes (1000 m3/d),Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
7/1/2010,7,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,15.072396612903225,,,,18.113609354838708,NEB/REGULATORY DIRECTIVE
7/1/2010,7,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,3.041212741935484,,,,18.113609354838708,NEB/REGULATORY DIRECTIVE
8/1/2010,8,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,15.129372225806451,,,,15.129372225806451,NEB/REGULATORY DIRECTIVE
8/1/2010,8,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0,,,,15.129372225806451,NEB/REGULATORY DIRECTIVE
9/1/2010,9,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,25.03187643333333,,,,41.49568378114012,NEB/REGULATORY DIRECTIVE
9/1/2010,9,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,0,,,,41.49568378114012,NEB/REGULATORY DIRECTIVE
10/1/2010,10,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,20.710155903225804,,,,39.428848956792145,NEB/REGULATORY DIRECTIVE
10/1/2010,10,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,2.8021369032258066,,,,39.428848956792145,NEB/REGULATORY DIRECTIVE
11/1/2010,11,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,21.278071066666666,,,,43.88049319384933,NEB/REGULATORY DIRECTIVE
11/1/2010,11,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,8.617268900000001,,,,43.88049319384933,NEB/REGULATORY DIRECTIVE
12/1/2010,12,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,26.204267387096774,,,,35.613153896457426,NEB/REGULATORY DIRECTIVE
12/1/2010,12,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,9.067555516129033,,,,35.613153896457426,NEB/REGULATORY DIRECTIVE
1/1/2011,1,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,33.77337845,,,,45.01293929032258,DOWNSTREAM RESTRICTIONS
1/1/2011,1,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,11.239560838709679,,,,45.01293929032258,DOWNSTREAM RESTRICTIONS
2/1/2011,2,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,41.73442,,,,67.79217857142858,DOWNSTREAM RESTRICTIONS
2/1/2011,2,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,15.526015214285714,,,,67.79217857142858,DOWNSTREAM RESTRICTIONS
3/1/2011,3,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,51.03871051612903,,,,74.40605367652714,DOWNSTREAM RESTRICTIONS
3/1/2011,3,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,11.125722677419356,,,,74.40605367652714,DOWNSTREAM RESTRICTIONS
4/1/2011,4,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,54.1707786,,,,72.18023155799854,DOWNSTREAM RESTRICTIONS
4/1/2011,4,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,5.6312824,,,,72.18023155799854,DOWNSTREAM RESTRICTIONS
5/1/2011,5,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,44.18201755,,,,73.92909179398528,"DOWNSTREAM RESTRICTIONS , CURTAILMENT/INTERRUPTION"
5/1/2011,5,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,6.165345064516129,,,,73.92909179398528,"DOWNSTREAM RESTRICTIONS , CURTAILMENT/INTERRUPTION"
6/1/2011,6,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,41.512328133333334,,,,68.04656191,"DOWNSTREAM RESTRICTIONS , CURTAILMENT/INTERRUPTION"
6/1/2011,6,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,9.546252899999999,,,,68.04656191,"DOWNSTREAM RESTRICTIONS , CURTAILMENT/INTERRUPTION"
7/1/2011,7,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,47.79143645161291,,,,66.13871437913522,"DOWNSTREAM RESTRICTIONS , CURTAILMENT/INTERRUPTION"
7/1/2011,7,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,17.344668451612904,,,,66.13871437913522,"DOWNSTREAM RESTRICTIONS , CURTAILMENT/INTERRUPTION"
8/1/2011,8,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,47.57148680645161,,,,62.95896849552295,"DOWNSTREAM RESTRICTIONS , CURTAILMENT/INTERRUPTION"
8/1/2011,8,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,14.11175448387097,,,,62.95896849552295,"DOWNSTREAM RESTRICTIONS , CURTAILMENT/INTERRUPTION"
9/1/2011,9,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,47.67764523333334,,,,77.26782497177815,DOWNSTREAM RESTRICTIONS
9/1/2011,9,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,28.64658766666666,,,,77.26782497177815,DOWNSTREAM RESTRICTIONS
10/1/2011,10,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,41.978234161290324,,,,79.97060897284861,DOWNSTREAM RESTRICTIONS
10/1/2011,10,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,28.918780838709676,,,,79.97060897284861,DOWNSTREAM RESTRICTIONS
11/1/2011,11,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,53.21224086666667,,,,82.27842796666667,DOWNSTREAM RESTRICTIONS
11/1/2011,11,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,29.0661871,,,,82.27842796666667,DOWNSTREAM RESTRICTIONS
12/1/2011,12,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,56.35760622580646,,,,80.59673096774195,DOWNSTREAM RESTRICTIONS
12/1/2011,12,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,24.239124741935484,,,,80.59673096774195,DOWNSTREAM RESTRICTIONS
1/1/2012,1,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,62.17109383870967,,,,85.069461,DOWNSTREAM RESTRICTIONS
1/1/2012,1,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,22.898367161290324,,,,85.069461,DOWNSTREAM RESTRICTIONS
2/1/2012,2,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,65.38353579310345,,,,86.544,DOWNSTREAM RESTRICTIONS
2/1/2012,2,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,19.23253817241379,,,,86.544,DOWNSTREAM RESTRICTIONS
3/1/2012,3,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,62.31886745,,,,85.55635529032259,"DOWNSTREAM RESTRICTIONS , FORCE MAJEURE"
3/1/2012,3,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,23.23748783870968,,,,85.55635529032259,"DOWNSTREAM RESTRICTIONS , FORCE MAJEURE"
4/1/2012,4,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,62.052203766666665,,,,79.05693763333332,DOWNSTREAM RESTRICTIONS
4/1/2012,4,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,17.004733866666665,,,,79.05693763333332,DOWNSTREAM RESTRICTIONS
5/1/2012,5,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,65.51881138709678,,,,84.312,DOWNSTREAM RESTRICTIONS
5/1/2012,5,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,17.16477003225807,,,,84.312,DOWNSTREAM RESTRICTIONS
6/1/2012,6,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,59.56884336666667,,,,85.32,DOWNSTREAM RESTRICTIONS
6/1/2012,6,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,18.4037758,,,,85.32,DOWNSTREAM RESTRICTIONS
7/1/2012,7,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,55.40953729032258,,,,85.44,DOWNSTREAM RESTRICTIONS
7/1/2012,7,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,18.38576545,,,,85.44,DOWNSTREAM RESTRICTIONS
8/1/2012,8,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,59.21431783870967,,,,85.128,DOWNSTREAM RESTRICTIONS
8/1/2012,8,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,20.904611741935486,,,,85.128,DOWNSTREAM RESTRICTIONS
9/1/2012,9,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,56.82167656666667,,,,84.55199999999999,DOWNSTREAM RESTRICTIONS
9/1/2012,9,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,20.100330333333336,,,,84.55199999999999,DOWNSTREAM RESTRICTIONS
10/1/2012,10,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,50.90366283870968,,,,83.73599999999999,"DOWNSTREAM RESTRICTIONS , CURTAILMENT/INTERRUPTION"
10/1/2012,10,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,13.92489635483871,,,,83.73599999999999,"DOWNSTREAM RESTRICTIONS , CURTAILMENT/INTERRUPTION"
11/1/2012,11,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,62.2246841,,,,79.37673956666666,"DOWNSTREAM RESTRICTIONS , FORCE MAJEURE"
11/1/2012,11,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,17.152055466666663,,,,79.37673956666666,"DOWNSTREAM RESTRICTIONS , FORCE MAJEURE"
12/1/2012,12,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,69.65914177419354,,,,83.54616765,DOWNSTREAM RESTRICTIONS
12/1/2012,12,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,13.887025870967742,,,,83.54616765,DOWNSTREAM RESTRICTIONS
1/1/2013,1,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,70.34,,,,86.52,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
1/1/2013,1,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,16.18,,,,86.52,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2/1/2013,2,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,73.59,,,,87.36,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2/1/2013,2,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,13.77,,,,87.36,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
3/1/2013,3,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,71.81,,,,85.3,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
3/1/2013,3,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,12.66,,,,85.3,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
4/1/2013,4,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,68.77,,,,84.72,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
4/1/2013,4,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,15.46,,,,84.72,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
5/1/2013,5,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,67.64,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
5/1/2013,5,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,12.96,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
6/1/2013,6,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,63.04,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
6/1/2013,6,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,10.11,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
7/1/2013,7,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,55.14,,,,81.72,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
7/1/2013,7,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,8.59,,,,81.72,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
8/1/2013,8,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,69,,,,83.5,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
8/1/2013,8,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,12.23,,,,83.5,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
9/1/2013,9,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,74.57,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
9/1/2013,9,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,9.21,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
10/1/2013,10,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,70.71,,,,84.33,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
10/1/2013,10,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,13.62,,,,84.33,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
11/1/2013,11,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,65.91,,,,77.88,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
11/1/2013,11,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,11.97,,,,77.88,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
12/1/2013,12,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,73.91,,,,82.8,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
12/1/2013,12,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,8.89,,,,82.8,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
1/1/2014,1,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,70.41,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
1/1/2014,1,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,11.66,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2/1/2014,2,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,79.06,,,,86.16,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
2/1/2014,2,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,7.1,,,,86.16,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
3/1/2014,3,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,76.21,,,,85.27,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
3/1/2014,3,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,8.94,,,,85.27,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
4/1/2014,4,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,75.26,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
4/1/2014,4,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,8.94,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
5/1/2014,5,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,74.98,,,,84.76,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
5/1/2014,5,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,9.78,,,,84.76,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
6/1/2014,6,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,71.58,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
6/1/2014,6,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,10.04,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
7/1/2014,7,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,71.81,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
7/1/2014,7,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,10.09,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
8/1/2014,8,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic heavy,75.87,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
8/1/2014,8,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone pipeline,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,south,export,domestic light,7.52,,,,84.26,"Capacity may vary month to month based on NEB Regulatory Directive, Downstream Restrictions, Curtailment/Interruptions, Force Majeure and System Operating Factor"
